zipcode,place,state,state_code,province,latitude,longitude
9512,Rossrüti,Kanton St. Gallen,SG,Wahlkreis Wil,47.4757,9.0625
9523,Züberwangen,Kanton St. Gallen,SG,Wahlkreis Wil,47.4671,9.0854
9524,Zuzwil SG,Kanton St. Gallen,SG,Wahlkreis Wil,47.4745,9.112
9525,Lenggenwil,Kanton St. Gallen,SG,Wahlkreis Wil,47.4763,9.1504
9526,Zuckenriet,Kanton St. Gallen,SG,Wahlkreis Wil,47.4851,9.1616
9527,Niederhelfenschwil,Kanton St. Gallen,SG,Wahlkreis Wil,47.4749,9.1854
9532,Rickenbach b. Wil,Kanton St. Gallen,SG,Wahlkreis Wil,47.4494,9.0484
9536,Schwarzenbach SG,Kanton St. Gallen,SG,Wahlkreis Wil,47.4436,9.078
9552,Bronschhofen,Kanton St. Gallen,SG,Wahlkreis Wil,47.4783,9.0345
9604,Oberrindal,Kanton St. Gallen,SG,Wahlkreis Wil,47.4091,9.1201
8213,Neunkirch,Kanton Schaffhausen,SH,Bezirk Oberklettgau,47.6901,8.4998
8214,Gächlingen,Kanton Schaffhausen,SH,Bezirk Oberklettgau,47.7033,8.4988
8224,Löhningen,Kanton Schaffhausen,SH,Bezirk Oberklettgau,47.7012,8.5524
8234,Stetten SH,Kanton Schaffhausen,SH,Bezirk Reiat,47.7402,8.663
8235,Lohn SH,Kanton Schaffhausen,SH,Bezirk Reiat,47.7551,8.6685
8236,Opfertshofen SH,Kanton Schaffhausen,SH,Bezirk Reiat,47.7768,8.662
8236,Büttenhardt,Kanton Schaffhausen,SH,Bezirk Reiat,47.7571,8.6533
8239,Dörflingen,Kanton Schaffhausen,SH,Bezirk Reiat,47.706,8.7224
8240,Thayngen,Kanton Schaffhausen,SH,Bezirk Reiat,47.7472,8.7072
8241,Barzheim,Kanton Schaffhausen,SH,Bezirk Reiat,47.7605,8.7213
8242,Bibern SH,Kanton Schaffhausen,SH,Bezirk Reiat,47.7729,8.6762
8242,Hofen SH,Kanton Schaffhausen,SH,Bezirk Reiat,47.7818,8.678
8243,Altdorf SH,Kanton Schaffhausen,SH,Bezirk Reiat,47.7842,8.6595
8200,Schaffhausen,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.6973,8.6349
8201,Schaffhausen,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.7214,8.6247
8203,Schaffhausen,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.6973,8.6349
8207,Schaffhausen,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.6973,8.6349
8208,Schaffhausen,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.6973,8.6349
8212,Neuhausen am Rheinfall,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.6858,8.6147
8222,Beringen,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.6976,8.5743
8223,Guntmadingen,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.713,8.6019
8231,Hemmental,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.7338,8.5853
8232,Merishausen,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.7601,8.6105
8233,Bargen SH,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.7919,8.6102
8454,Buchberg,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.5728,8.5628
8455,Rüdlingen,Kanton Schaffhausen,SH,Bezirk Schaffhausen,47.5783,8.5719
8225,Siblingen,Kanton Schaffhausen,SH,Bezirk Schleitheim,47.7144,8.5201
8226,Schleitheim,Kanton Schaffhausen,SH,Bezirk Schleitheim,47.7482,8.4821
8228,Beggingen,Kanton Schaffhausen,SH,Bezirk Schleitheim,47.7674,8.5353
8260,Stein am Rhein,Kanton Schaffhausen,SH,Bezirk Stein,47.6593,8.8596
8261,Hemishofen,Kanton Schaffhausen,SH,Bezirk Stein,47.6766,8.8298
8262,Ramsen,Kanton Schaffhausen,SH,Bezirk Stein,47.708,8.8095
8263,Buch SH,Kanton Schaffhausen,SH,Bezirk Stein,47.7174,8.7815
8215,Hallau,Kanton Schaffhausen,SH,Bezirk Unterklettgau,47.6965,8.4583
8216,Oberhallau,Kanton Schaffhausen,SH,Bezirk Unterklettgau,47.7071,8.4785
8217,Wilchingen,Kanton Schaffhausen,SH,Bezirk Unterklettgau,47.6675,8.4677
8218,Osterfingen,Kanton Schaffhausen,SH,Bezirk Unterklettgau,47.6631,8.4856
8219,Trasadingen,Kanton Schaffhausen,SH,Bezirk Unterklettgau,47.6686,8.4299
4622,Egerkingen,Kanton Solothurn,SO,Bezirk Gäu,47.3196,7.7842
4623,Neuendorf,Kanton Solothurn,SO,Bezirk Gäu,47.3008,7.7954
4624,Härkingen,Kanton Solothurn,SO,Bezirk Gäu,47.3089,7.8181
4625,Oberbuchsiten,Kanton Solothurn,SO,Bezirk Gäu,47.3133,7.7684
4626,Niederbuchsiten,Kanton Solothurn,SO,Bezirk Gäu,47.2965,7.7718
4628,Wolfwil,Kanton Solothurn,SO,Bezirk Gäu,47.2682,7.7897
4702,Oensingen,Kanton Solothurn,SO,Bezirk Gäu,47.2864,7.7231
4703,Kestenholz,Kanton Solothurn,SO,Bezirk Gäu,47.2804,7.7529
4710,Balsthal,Kanton Solothurn,SO,Bezirk Thal,47.3161,7.6932
4712,Laupersdorf,Kanton Solothurn,SO,Bezirk Thal,47.3143,7.6505
4713,Matzendorf,Kanton Solothurn,SO,Bezirk Thal,47.3037,7.6282
4714,Aedermannsdorf,Kanton Solothurn,SO,Bezirk Thal,47.3037,7.6105
4715,Herbetswil,Kanton Solothurn,SO,Bezirk Thal,47.296,7.592
4716,Gänsbrunnen,Kanton Solothurn,SO,Bezirk Thal,47.2612,7.4686
4716,Welschenrohr,Kanton Solothurn,SO,Bezirk Thal,47.2803,7.5263
4717,Mümliswil,Kanton Solothurn,SO,Bezirk Thal,47.3441,7.7035
4718,Holderbank SO,Kanton Solothurn,SO,Bezirk Thal,47.3325,7.7497
4719,Ramiswil,Kanton Solothurn,SO,Bezirk Thal,47.3451,7.6607
3253,Schnottwil,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1117,7.3937
3254,Messen,Kanton Solothurn,SO,Bezirk Bucheggberg,47.0913,7.4496
3254,Balm b. Messen,Kanton Solothurn,SO,Bezirk Bucheggberg,47.0913,7.4496
3307,Brunnenthal,Kanton Solothurn,SO,Bezirk Bucheggberg,47.0867,7.4686
4571,Ichertswil,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1614,7.5001
4571,Lüterkofen,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1653,7.5106
4574,Lüsslingen,Kanton Solothurn,SO,Bezirk Bucheggberg,47.19,7.5017
4574,Nennigkofen,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1863,7.4952
4576,Tscheppach,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1487,7.4827
4577,Hessigkofen,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1413,7.4667
4578,Bibern SO,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1469,7.4576
4579,Gossliwil,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1367,7.4344
4581,Küttigkofen,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1514,7.5155
4582,Brügglen,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1424,7.4962
4583,Aetigkofen,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1257,7.4645
4583,Mühledorf SO,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1346,7.4766
4584,Lüterswil,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1222,7.4391
4584,Gächliwil,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1222,7.4391
4585,Biezwil,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1165,7.4155
4586,Kyburg-Buchegg,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1425,7.5098
4587,Aetingen,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1322,7.5059
4588,Brittern,Kanton Solothurn,SO,Bezirk Bucheggberg,47.122,7.4926
4588,Oberramsern,Kanton Solothurn,SO,Bezirk Bucheggberg,47.0961,7.4504
4588,Unterramsern,Kanton Solothurn,SO,Bezirk Bucheggberg,47.1177,7.4827
4108,Witterswil,Kanton Solothurn,SO,Bezirk Dorneck,47.4866,7.5212
4112,Bättwil,Kanton Solothurn,SO,Bezirk Dorneck,47.4895,7.5083
4112,Flüh,Kanton Solothurn,SO,Bezirk Dorneck,47.4722,7.5083
4114,Hofstetten SO,Kanton Solothurn,SO,Bezirk Dorneck,47.4767,7.5159
4115,Mariastein,Kanton Solothurn,SO,Bezirk Dorneck,47.4757,7.4892
4116,Metzerlen,Kanton Solothurn,SO,Bezirk Dorneck,47.4663,7.4657
4118,Rodersdorf,Kanton Solothurn,SO,Bezirk Dorneck,47.4822,7.4576
4143,Dornach,Kanton Solothurn,SO,Bezirk Dorneck,47.4804,7.6164
4145,Gempen,Kanton Solothurn,SO,Bezirk Dorneck,47.4759,7.6603
4146,Hochwald,Kanton Solothurn,SO,Bezirk Dorneck,47.4583,7.6418
4206,Seewen SO,Kanton Solothurn,SO,Bezirk Dorneck,47.4374,7.6615
4412,Nuglar,Kanton Solothurn,SO,Bezirk Dorneck,47.4727,7.6938
4413,Büren SO,Kanton Solothurn,SO,Bezirk Dorneck,47.447,7.6706
4421,St. Pantaleon,Kanton Solothurn,SO,Bezirk Dorneck,47.461,7.6918
4468,Kienberg,Kanton Solothurn,SO,Bezirk Gösgen,47.4383,7.9638
4632,Trimbach,Kanton Solothurn,SO,Bezirk Gösgen,47.3656,7.8868
4633,Hauenstein,Kanton Solothurn,SO,Bezirk Gösgen,47.3779,7.8721
4634,Wisen SO,Kanton Solothurn,SO,Bezirk Gösgen,47.3928,7.8851
4652,Winznau,Kanton Solothurn,SO,Bezirk Gösgen,47.3636,7.9301
4653,Obergösgen,Kanton Solothurn,SO,Bezirk Gösgen,47.3566,7.956
4654,Lostorf,Kanton Solothurn,SO,Bezirk Gösgen,47.3837,7.9466
4655,Rohr b. Olten,Kanton Solothurn,SO,Bezirk Gösgen,47.4116,7.9529
4655,Stüsslingen,Kanton Solothurn,SO,Bezirk Gösgen,47.3949,7.9695
5013,Niedergösgen,Kanton Solothurn,SO,Bezirk Gösgen,47.3722,7.9912
5015,Erlinsbach SO,Kanton Solothurn,SO,Bezirk Gösgen,47.4,8
4528,Zuchwil,Kanton Solothurn,SO,Bezirk Wasseramt,47.2017,7.5665
4542,Luterbach,Kanton Solothurn,SO,Bezirk Wasseramt,47.2143,7.5846
4543,Deitingen,Kanton Solothurn,SO,Bezirk Wasseramt,47.2158,7.6199
4551,Derendingen,Kanton Solothurn,SO,Bezirk Wasseramt,47.1919,7.5899
4552,Derendingen,Kanton Solothurn,SO,Bezirk Wasseramt,47.1985,7.5884
4553,Subingen,Kanton Solothurn,SO,Bezirk Wasseramt,47.1985,7.6195
4554,Etziken,Kanton Solothurn,SO,Bezirk Wasseramt,47.1876,7.6478
4554,Hüniken,Kanton Solothurn,SO,Bezirk Wasseramt,47.1847,7.6363
4556,Steinhof SO,Kanton Solothurn,SO,Bezirk Wasseramt,47.1612,7.6867
4556,Bolken,Kanton Solothurn,SO,Bezirk Wasseramt,47.1912,7.663
4556,Aeschi SO,Kanton Solothurn,SO,Bezirk Wasseramt,47.1798,7.6614
4556,Burgäschi,Kanton Solothurn,SO,Bezirk Wasseramt,47.1774,7.6704
4557,Horriwil,Kanton Solothurn,SO,Bezirk Wasseramt,47.1823,7.6219
4558,Winistorf,Kanton Solothurn,SO,Bezirk Wasseramt,47.1579,7.6351
4558,Hersiwil,Kanton Solothurn,SO,Bezirk Wasseramt,47.1661,7.6352
4558,Heinrichswil,Kanton Solothurn,SO,Bezirk Wasseramt,47.1579,7.6351
4562,Biberist,Kanton Solothurn,SO,Bezirk Wasseramt,47.1801,7.5625
4563,Gerlafingen,Kanton Solothurn,SO,Bezirk Wasseramt,47.1698,7.5751
4564,Obergerlafingen,Kanton Solothurn,SO,Bezirk Wasseramt,47.1612,7.5818
4565,Recherswil,Kanton Solothurn,SO,Bezirk Wasseramt,47.1626,7.5946
4566,Halten,Kanton Solothurn,SO,Bezirk Wasseramt,47.1688,7.6035
4566,Oekingen,Kanton Solothurn,SO,Bezirk Wasseramt,47.1798,7.6024
4566,Kriegstetten,Kanton Solothurn,SO,Bezirk Wasseramt,47.1745,7.598
4573,Lohn-Ammannsegg,Kanton Solothurn,SO,Bezirk Wasseramt,47.1714,7.5294
2540,Grenchen,Kanton Solothurn,SO,Bezirk Lebern,47.1921,7.3959
2544,Bettlach,Kanton Solothurn,SO,Bezirk Lebern,47.2006,7.4241
2545,Selzach,Kanton Solothurn,SO,Bezirk Lebern,47.2053,7.4552
4512,Bellach,Kanton Solothurn,SO,Bezirk Lebern,47.2136,7.4992
4513,Langendorf,Kanton Solothurn,SO,Bezirk Lebern,47.2197,7.5147
4514,Lommiswil,Kanton Solothurn,SO,Bezirk Lebern,47.2236,7.4714
4515,Weissenstein b. Solothurn,Kanton Solothurn,SO,Bezirk Lebern,47.2305,7.5064
4515,Oberdorf SO,Kanton Solothurn,SO,Bezirk Lebern,47.2305,7.5064
4522,Rüttenen,Kanton Solothurn,SO,Bezirk Lebern,47.2305,7.5295
4523,Niederwil SO,Kanton Solothurn,SO,Bezirk Lebern,47.252,7.5713
4524,Balmberg,Kanton Solothurn,SO,Bezirk Lebern,47.2644,7.5415
4524,Günsberg,Kanton Solothurn,SO,Bezirk Lebern,47.2567,7.5769
4524,Oberbalmberg,Kanton Solothurn,SO,Bezirk Lebern,47.2606,7.5592
4525,Balm b. Günsberg,Kanton Solothurn,SO,Bezirk Lebern,47.2531,7.5583
4532,Feldbrunnen,Kanton Solothurn,SO,Bezirk Lebern,47.2202,7.5549
4533,Riedholz,Kanton Solothurn,SO,Bezirk Lebern,47.2316,7.5683
4534,Flumenthal,Kanton Solothurn,SO,Bezirk Lebern,47.2355,7.5985
4535,Kammersrohr,Kanton Solothurn,SO,Bezirk Lebern,47.253,7.5932
4535,Hubersdorf,Kanton Solothurn,SO,Bezirk Lebern,47.2463,7.5894
4600,Olten,Kanton Solothurn,SO,Bezirk Olten,47.35,7.9033
4601,Olten 1 Fächer,Kanton Solothurn,SO,Bezirk Olten,47.3448,7.9001
4609,Olten,Kanton Solothurn,SO,Bezirk Olten,47.3448,7.9001
4612,Wangen b. Olten,Kanton Solothurn,SO,Bezirk Olten,47.3437,7.8698
4613,Rickenbach SO,Kanton Solothurn,SO,Bezirk Olten,47.3424,7.8547
4614,Hägendorf,Kanton Solothurn,SO,Bezirk Olten,47.3344,7.8419
4615,Allerheiligenberg,Kanton Solothurn,SO,Bezirk Olten,47.3524,7.8153
4616,Kappel SO,Kanton Solothurn,SO,Bezirk Olten,47.3247,7.8465
4617,Gunzgen,Kanton Solothurn,SO,Bezirk Olten,47.3137,7.831
4618,Boningen,Kanton Solothurn,SO,Bezirk Olten,47.3086,7.8553
4629,Fulenbach,Kanton Solothurn,SO,Bezirk Olten,47.275,7.8334
4656,Starrkirch-Wil,Kanton Solothurn,SO,Bezirk Olten,47.3478,7.9274
4657,Dulliken,Kanton Solothurn,SO,Bezirk Olten,47.3481,7.9464
4658,Däniken SO,Kanton Solothurn,SO,Bezirk Olten,47.3532,7.9874
5012,Schönenwerd,Kanton Solothurn,SO,Bezirk Olten,47.3691,8.0017
5012,Wöschnau,Kanton Solothurn,SO,Bezirk Olten,47.3849,8.0255
5012,Eppenberg,Kanton Solothurn,SO,Bezirk Olten,47.3774,8.0249
5014,Gretzenbach,Kanton Solothurn,SO,Bezirk Olten,47.3582,8.0024
5746,Walterswil SO,Kanton Solothurn,SO,Bezirk Olten,47.3245,7.9559
4500,Solothurn,Kanton Solothurn,SO,Bezirk Solothurn,47.2079,7.5371
4501,Solothurn,Kanton Solothurn,SO,Bezirk Solothurn,47.2084,7.5301
4502,Solothurn,Kanton Solothurn,SO,Bezirk Solothurn,47.2084,7.5301
4503,Solothurn,Kanton Solothurn,SO,Bezirk Solothurn,47.2084,7.5301
4509,Solothurn,Kanton Solothurn,SO,Bezirk Solothurn,47.2084,7.5301
4204,Himmelried,Kanton Solothurn,SO,Bezirk Thierstein,47.4211,7.5966
4208,Nunningen,Kanton Solothurn,SO,Bezirk Thierstein,47.3945,7.6212
4226,Breitenbach,Kanton Solothurn,SO,Bezirk Thierstein,47.4056,7.5438
4227,Büsserach,Kanton Solothurn,SO,Bezirk Thierstein,47.3946,7.5412
4228,Erschwil,Kanton Solothurn,SO,Bezirk Thierstein,47.3739,7.5414
4229,Beinwil SO,Kanton Solothurn,SO,Bezirk Thierstein,47.3626,7.5871
4232,Fehren,Kanton Solothurn,SO,Bezirk Thierstein,47.3965,7.577
4233,Meltingen,Kanton Solothurn,SO,Bezirk Thierstein,47.3841,7.5867
4234,Zullwil,Kanton Solothurn,SO,Bezirk Thierstein,47.3911,7.6005
4245,Kleinlützel,Kanton Solothurn,SO,Bezirk Thierstein,47.4254,7.4229
4247,Grindel,Kanton Solothurn,SO,Bezirk Thierstein,47.3807,7.5059
4252,Bärschwil,Kanton Solothurn,SO,Bezirk Thierstein,47.3822,7.4723
8836,Bennau,Kanton Schwyz,SZ,Bezirk Einsiedeln,47.1502,8.7305
8840,Trachslau,Kanton Schwyz,SZ,Bezirk Einsiedeln,47.1028,8.7294
8840,Einsiedeln,Kanton Schwyz,SZ,Bezirk Einsiedeln,47.1285,8.7473
8841,Gross,Kanton Schwyz,SZ,Bezirk Einsiedeln,47.1178,8.7744
8844,Euthal,Kanton Schwyz,SZ,Bezirk Einsiedeln,47.0969,8.8114
8846,Willerzell,Kanton Schwyz,SZ,Bezirk Einsiedeln,47.1332,8.7935
8847,Egg SZ,Kanton Schwyz,SZ,Bezirk Einsiedeln,47.1631,8.7848
6410,Rigi Scheidegg,Kanton Schwyz,SZ,Bezirk Gersau,47.0268,8.5228
6442,Gersau,Kanton Schwyz,SZ,Bezirk Gersau,46.9942,8.525
8640,Hurden,Kanton Schwyz,SZ,Bezirk Höfe,47.2135,8.8014
8806,Bäch SZ,Kanton Schwyz,SZ,Bezirk Höfe,47.2039,8.7322
8807,Freienbach,Kanton Schwyz,SZ,Bezirk Höfe,47.2053,8.7584
8808,Pfäffikon SZ,Kanton Schwyz,SZ,Bezirk Höfe,47.2011,8.7782
8832,Wollerau,Kanton Schwyz,SZ,Bezirk Höfe,47.1948,8.719
8832,Wilen b. Wollerau,Kanton Schwyz,SZ,Bezirk Höfe,47.1948,8.719
8832,Wollerau,Kanton Schwyz,SZ,Bezirk Höfe,47.1948,8.719
8834,Schindellegi,Kanton Schwyz,SZ,Bezirk Höfe,47.1746,8.7134
8835,Feusisberg,Kanton Schwyz,SZ,Bezirk Höfe,47.1871,8.7472
6402,Merlischachen,Kanton Schwyz,SZ,Bezirk Küssnacht,47.0662,8.4054
6403,Küssnacht am Rigi,Kanton Schwyz,SZ,Bezirk Küssnacht,47.0856,8.4421
6405,Immensee,Kanton Schwyz,SZ,Bezirk Küssnacht,47.0965,8.4636
8852,Altendorf,Kanton Schwyz,SZ,Bezirk March,47.1899,8.8382
8853,Lachen SZ,Kanton Schwyz,SZ,Bezirk March,47.1993,8.8543
8854,Siebnen,Kanton Schwyz,SZ,Bezirk March,47.1745,8.8978
8854,Galgenen,Kanton Schwyz,SZ,Bezirk March,47.1823,8.8705
8855,Wangen SZ,Kanton Schwyz,SZ,Bezirk March,47.1908,8.895
8856,Tuggen,Kanton Schwyz,SZ,Bezirk March,47.2029,8.949
8857,Vorderthal,Kanton Schwyz,SZ,Bezirk March,47.1217,8.9022
8858,Innerthal,Kanton Schwyz,SZ,Bezirk March,47.1057,8.9201
8862,Schübelbach,Kanton Schwyz,SZ,Bezirk March,47.1733,8.9281
8863,Buttikon SZ,Kanton Schwyz,SZ,Bezirk March,47.1753,8.9558
8864,Reichenburg,Kanton Schwyz,SZ,Bezirk March,47.171,8.977
6410,Rigi Klösterli,Kanton Schwyz,SZ,Bezirk Schwyz,47.0445,8.4869
6410,Rigi Staffel,Kanton Schwyz,SZ,Bezirk Schwyz,47.0523,8.4752
6410,Goldau,Kanton Schwyz,SZ,Bezirk Schwyz,47.0476,8.5462
6410,Rigi Kulm,Kanton Schwyz,SZ,Bezirk Schwyz,47.0555,8.4845
6414,Oberarth,Kanton Schwyz,SZ,Bezirk Schwyz,47.055,8.5359
6415,Arth,Kanton Schwyz,SZ,Bezirk Schwyz,47.0634,8.5235
6416,Steinerberg,Kanton Schwyz,SZ,Bezirk Schwyz,47.0521,8.584
6417,Sattel,Kanton Schwyz,SZ,Bezirk Schwyz,47.0825,8.6356
6418,Rothenthurm,Kanton Schwyz,SZ,Bezirk Schwyz,47.1042,8.6759
6422,Steinen,Kanton Schwyz,SZ,Bezirk Schwyz,47.0498,8.6121
6423,Seewen SZ,Kanton Schwyz,SZ,Bezirk Schwyz,47.0288,8.6304
6424,Lauerz,Kanton Schwyz,SZ,Bezirk Schwyz,47.0333,8.5834
6430,Schwyz,Kanton Schwyz,SZ,Bezirk Schwyz,47.0208,8.6541
6431,Schwyz,Kanton Schwyz,SZ,Bezirk Schwyz,47.0235,8.6746
6432,Rickenbach b. Schwyz,Kanton Schwyz,SZ,Bezirk Schwyz,47.0235,8.6746
6433,Stoos SZ,Kanton Schwyz,SZ,Bezirk Schwyz,46.9767,8.6632
6434,Illgau,Kanton Schwyz,SZ,Bezirk Schwyz,46.9876,8.7251
6436,Bisisthal,Kanton Schwyz,SZ,Bezirk Schwyz,46.9434,8.8318
6436,Muotathal,Kanton Schwyz,SZ,Bezirk Schwyz,46.9768,8.765
6436,Ried (Muotathal),Kanton Schwyz,SZ,Bezirk Schwyz,46.9883,8.7128
6438,Ibach,Kanton Schwyz,SZ,Bezirk Schwyz,47.011,8.6454
6440,Brunnen,Kanton Schwyz,SZ,Bezirk Schwyz,46.9936,8.6054
6443,Morschach,Kanton Schwyz,SZ,Bezirk Schwyz,46.9827,8.6183
6452,Riemenstalden,Kanton Schwyz,SZ,Bezirk Schwyz,46.9471,8.6653
8842,Unteriberg,Kanton Schwyz,SZ,Bezirk Schwyz,47.0626,8.8052
8843,Oberiberg,Kanton Schwyz,SZ,Bezirk Schwyz,47.0384,8.7792
8845,Studen SZ,Kanton Schwyz,SZ,Bezirk Schwyz,47.0735,8.8418
8849,Alpthal,Kanton Schwyz,SZ,Bezirk Schwyz,47.0695,8.716
8580,Biessenhofen,Kanton Thurgau,TG,Arbon District,47.5469,9.2611
8580,Sommeri,Kanton Thurgau,TG,Arbon District,47.568,9.2894
8580,Amriswil,Kanton Thurgau,TG,Arbon District,47.547,9.2959
8580,Hagenwil b. Amriswil,Kanton Thurgau,TG,Arbon District,47.5548,9.2931
8580,Hefenhofen,Kanton Thurgau,TG,Arbon District,47.5572,9.3259
8581,Schocherswil,Kanton Thurgau,TG,Arbon District,47.5381,9.2674
8582,Dozwil,Kanton Thurgau,TG,Arbon District,47.576,9.319
8587,Oberaach,Kanton Thurgau,TG,Arbon District,47.5595,9.2651
8590,Romanshorn,Kanton Thurgau,TG,Arbon District,47.5659,9.3787
8592,Uttwil,Kanton Thurgau,TG,Arbon District,47.5844,9.341
8593,Kesswil,Kanton Thurgau,TG,Arbon District,47.5935,9.3172
8599,Salmsach,Kanton Thurgau,TG,Arbon District,47.5543,9.3723
9306,Freidorf TG,Kanton Thurgau,TG,Arbon District,47.4861,9.3975
9314,Steinebrunn,Kanton Thurgau,TG,Arbon District,47.5355,9.3441
9315,Winden,Kanton Thurgau,TG,Arbon District,47.5065,9.3592
9315,Neukirch (Egnach),Kanton Thurgau,TG,Arbon District,47.5287,9.37
9320,Frasnacht,Kanton Thurgau,TG,Arbon District,47.5298,9.4058
9320,Stachen,Kanton Thurgau,TG,Arbon District,47.5087,9.4132
9320,Arbon,Kanton Thurgau,TG,Arbon District,47.5167,9.4333
9322,Egnach,Kanton Thurgau,TG,Arbon District,47.5427,9.3805
9325,Roggwil TG,Kanton Thurgau,TG,Arbon District,47.4998,9.3958
9326,Horn,Kanton Thurgau,TG,Arbon District,47.4943,9.4625
8252,Schlatt TG,Kanton Thurgau,TG,Frauenfeld District,47.6613,8.7033
8253,Willisdorf,Kanton Thurgau,TG,Frauenfeld District,47.6813,8.7381
8253,Diessenhofen,Kanton Thurgau,TG,Frauenfeld District,47.6891,8.7496
8254,Basadingen,Kanton Thurgau,TG,Frauenfeld District,47.6687,8.7482
8255,Schlattingen,Kanton Thurgau,TG,Frauenfeld District,47.6656,8.7698
8259,Kaltenbach,Kanton Thurgau,TG,Frauenfeld District,47.6518,8.8394
8259,Wagenhausen,Kanton Thurgau,TG,Frauenfeld District,47.66,8.8478
8259,Etzwilen,Kanton Thurgau,TG,Frauenfeld District,47.6603,8.8179
8259,Rheinklingen,Kanton Thurgau,TG,Frauenfeld District,47.6764,8.8086
8264,Eschenz,Kanton Thurgau,TG,Frauenfeld District,47.6479,8.8747
8265,Mammern,Kanton Thurgau,TG,Frauenfeld District,47.6463,8.9152
8266,Steckborn,Kanton Thurgau,TG,Frauenfeld District,47.6667,8.9833
8267,Berlingen,Kanton Thurgau,TG,Frauenfeld District,47.6739,9.0197
8500,Frauenfeld,Kanton Thurgau,TG,Frauenfeld District,47.5578,8.8989
8500,Gerlikon,Kanton Thurgau,TG,Frauenfeld District,47.5395,8.8787
8501,Frauenfeld,Kanton Thurgau,TG,Frauenfeld District,47.558,8.8964
8502,Frauenfeld,Kanton Thurgau,TG,Frauenfeld District,47.558,8.8964
8503,Frauenfeld,Kanton Thurgau,TG,Frauenfeld District,47.558,8.8964
8505,Pfyn,Kanton Thurgau,TG,Frauenfeld District,47.5969,8.9542
8505,Dettighofen,Kanton Thurgau,TG,Frauenfeld District,47.6181,8.9503
8506,Lanzenneunforn,Kanton Thurgau,TG,Frauenfeld District,47.624,8.9401
8507,Hörhausen,Kanton Thurgau,TG,Frauenfeld District,47.632,8.9695
8508,Homburg,Kanton Thurgau,TG,Frauenfeld District,47.6347,9.0076
8509,Frauenfeld,Kanton Thurgau,TG,Frauenfeld District,47.558,8.8964
8510,Frauenfeld,Kanton Thurgau,TG,Frauenfeld District,47.558,8.8964
8512,Thundorf,Kanton Thurgau,TG,Frauenfeld District,47.5459,8.9636
8512,Wetzikon TG,Kanton Thurgau,TG,Frauenfeld District,47.538,9.0002
8512,Lustdorf,Kanton Thurgau,TG,Frauenfeld District,47.5514,8.9881
8524,Buch b. Frauenfeld,Kanton Thurgau,TG,Frauenfeld District,47.5984,8.8409
8524,Uesslingen,Kanton Thurgau,TG,Frauenfeld District,47.5815,8.831
8525,Niederneunforn,Kanton Thurgau,TG,Frauenfeld District,47.5973,8.7848
8525,Wilen b. Neunforn,Kanton Thurgau,TG,Frauenfeld District,47.5973,8.7848
8526,Oberneunforn,Kanton Thurgau,TG,Frauenfeld District,47.6077,8.7713
8532,Warth,Kanton Thurgau,TG,Frauenfeld District,47.585,8.8741
8532,Weiningen TG,Kanton Thurgau,TG,Frauenfeld District,47.585,8.8741
8535,Herdern,Kanton Thurgau,TG,Frauenfeld District,47.603,8.9108
8536,Hüttwilen,Kanton Thurgau,TG,Frauenfeld District,47.6067,8.8734
8537,Nussbaumen TG,Kanton Thurgau,TG,Frauenfeld District,47.6251,8.828
8537,Uerschhausen,Kanton Thurgau,TG,Frauenfeld District,47.6085,8.8181
8546,Islikon,Kanton Thurgau,TG,Frauenfeld District,47.546,8.8417
8546,Kefikon TG,Kanton Thurgau,TG,Frauenfeld District,47.5477,8.8316
8547,Gachnang,Kanton Thurgau,TG,Frauenfeld District,47.5393,8.8531
8552,Felben-Wellhausen,Kanton Thurgau,TG,Frauenfeld District,47.5791,8.9422
